"update_day","country","asin","reserved_fc_transfer","inbound_receiving","in_stock","brand"
"2019-12-10","Us","B07S3S97XX","0","0","0","AA"
"2019-12-10","Us","B07S1M58XX","0","0","0","AA"
"2019-12-10","Jp","B07R9XMRXX","0","0","64","BB"
"2019-12-10","Jp","B07WCSYQXX","0","0","0","BB"
"2019-12-10","Jp","B07R7PRDXX","0","0","65","BB"
"2019-12-10","Jp","B07R8TS8XX","0","0","21","BB"
"2019-12-10","Jp","B07FMMRPXX","0","0","0","BB"
"2019-12-10","Jp","B07FMRD7XX","0","0","0","BB"
"2019-12-10","Jp","B07FMS5ZXX","0","0","0","BB"
"2019-12-10","Jp","B07FMTGCXX","0","0","0","BB"
"2019-12-10","Jp","B07FMVH5XX","0","0","0","BB"
"2019-12-10","Jp","B07R5N79XX","0","0","0","BB"
"2019-12-10","Jp","B07WJKW8XX","0","0","0","BB"
"2019-12-10","Jp","B01N3CPTXX","0","0","0","BB"
"2019-12-10","Jp","B07FMSCBXX","0","0","0","BB"
"2019-12-10","Jp","B07VNCB3XX","0","0","81","CC"
"2019-12-10","Jp","B07R5RLPXX","0","0","29","CC"
"2019-12-10","Jp","B07R8XZPXX","0","0","48","CC"
"2019-12-10","Jp","B07RB45KXX","0","0","5","CC"
"2019-12-10","Jp","B07RB45XXX","0","0","8","CC"
"2019-12-10","Jp","B07VPBDCXX","0","0","20","CC"
"2019-12-10","Jp","B07VPB83XX","0","0","0","CC"
"2019-12-10","Us","B075M4S2XX","0","0","51","BB"
"2019-12-10","Us","B075M1F4XX","1","0","161","BB"
"2019-12-10","Us","B07NRMHVXX","1","0","529","BB"
"2019-12-10","Us","B06ZZRQLXX","1","0","70","BB"
"2019-12-10","Us","B07JXYLXXX","0","0","138","BB"
"2019-12-10","Us","B06ZZRQKXX","0","0","169","BB"
"2019-12-10","Ca","B072BP12XX","0","0","0","BB"
"2019-12-10","Ca","B0748DQ4XX","0","0","0","BB"
"2019-12-10","Ca","B071NTQRXX","0","0","0","BB"
"2019-12-10","Us","B07J4S5DXX","0","0","0","BB"
"2019-12-10","Us","B07Q2BHCXX","0","0","47","BB"
"2019-12-10","Us","B07PX249XX","0","0","0","BB"
"2019-12-10","Us","B07JNVGFXX","0","0","0","BB"
"2019-12-10","Us","B07NRMHCXX","0","0","69","BB"
"2019-12-10","Ca","B071S19TXX","0","0","0","BB"
"2019-12-10","Us","B07JPL8HXX","0","0","0","BB"
"2019-12-10","Us","B07JXYSLXX","0","0","0","BB"
"2019-12-10","Us","B07G72ZBXX","0","0","0","BB"
"2019-12-10","Ca","B071RZWGXX","0","0","0","BB"
"2019-12-10","Us","B07JW2WSXX","0","0","0","BB"
"2019-12-10","Us","B07JD8ZHXX","0","0","0","BB"
"2019-12-10","Us","B07HNJZDXX","0","0","0","BB"
"2019-12-10","Us","B07JPZXMXX","0","0","0","BB"
"2019-12-10","Ca","B071L7RYXX","0","0","0","BB"
"2019-12-10","Mx","B06W9HGHXX","0","0","0","BB"
"2019-12-10","Us","B06ZYMBCXX","0","0","0","BB"
"2019-12-10","Us","B07JW4RNXX","0","0","0","BB"
"2019-12-10","Ca","B07HSTK9XX","0","0","0","BB"
"2019-12-10","Us","B07RGYQ7XX","0","0","0","BB"
"2019-12-10","Ca","B07HSP42XX","0","0","0","BB"
"2019-12-10","Ca","B0769CHZXX","0","0","0","BB"
"2019-12-10","Us","B071R5J3XX","0","0","0","BB"
"2019-12-10","Ca","B071VMLKXX","0","0","0","BB"
"2019-12-10","Us","B07G74F2XX","0","0","0","BB"
"2019-12-10","Us","B075M1Y9XX","0","0","0","BB"
"2019-12-10","Ca","B076963HXX","0","0","0","BB"
"2019-12-10","Us","B071CF8TXX","0","0","0","BB"
"2019-12-10","Us","B07S4HN2XX","0","0","0","BB"
"2019-12-10","Ca","B07HSPMSXX","0","0","0","BB"
"2019-12-10","Ca","B076BKG4XX","0","0","0","BB"
"2019-12-10","Ca","B07H9P78XX","0","0","0","BB"
"2019-12-10","Ca","B06X9SVKXX","0","0","0","BB"
"2019-12-10","Ca","B06X9PYTXX","0","0","0","BB"
"2019-12-10","Us","B07G72DCXX","0","0","0","BB"
"2019-12-10","Us","B07TB311XX","0","0","0","BB"
"2019-12-10","Us","B07TB3QWXX","0","0","0","BB"
"2019-12-10","Ca","B07HT2LGXX","0","0","0","BB"
"2019-12-10","Ca","B07H9QKRXX","0","0","0","BB"
"2019-12-10","Us","B07S16PZXX","0","0","0","BB"
"2019-12-10","Us","B07S291NXX","0","0","0","BB"
"2019-12-10","Us","B07RLB6MXX","0","0","0","BB"
"2019-12-10","Us","B075DF4PXX","0","0","0","BB"
"2019-12-10","Ca","B07HSTZZXX","0","0","0","BB"
"2019-12-10","Us","B06ZYL1HXX","0","0","0","BB"
"2019-12-10","Ca","B07435TMXX","0","0","0","BB"
"2019-12-10","Us","B06W9HGHXX","0","0","0","BB"
"2019-12-10","Ca","B072BPDGXX","0","0","0","BB"
"2019-12-10","Us","B07QLPG8XX","1","70","53","EE"
"2019-12-10","Us","B07QBPTNXX","1","0","200","EE"
"2019-12-10","Us","B07QBPSQXX","0","1","547","EE"
"2019-12-10","Us","B07QFR2XXX","2","0","1","EE"
"2019-12-10","Us","B07QPR1PXX","0","0","520","EE"
"2019-12-10","Us","B07QV4S8XX","0","0","49","EE"
"2019-12-10","Us","B07QW51WXX","0","0","28","EE"
"2019-12-10","Us","B07QLPG6XX","0","0","317","EE"
"2019-12-10","Us","B07TB3QWXX","0","0","129","EE"
"2019-12-10","Us","B07TB311XX","0","0","124","EE"
"2019-12-10","Us","B07QY6R8XX","0","0","32","EE"
"2019-12-10","Us","B07QV4QTXX","0","0","26","EE"
"2019-12-10","Us","B07S4HN2XX","0","0","65","EE"
"2019-12-10","Us","B07R1HZVXX","0","0","23","EE"
"2019-12-10","Us","B07R2KP9XX","1","0","9","EE"
"2019-12-10","Us","B07S291NXX","0","0","52","EE"
"2019-12-10","Us","B07QZBDQXX","0","0","11","EE"
"2019-12-10","Us","B07TXCS3XX","0","0","0","EE"
"2019-12-10","Us","B07TXBGQXX","0","0","0","EE"
"2019-12-10","Us","B07S16PZXX","0","0","0","EE"
"2019-12-10","Us","B07QFR6VXX","0","0","0","EE"
"2019-12-10","Us","B07KF8L7XX","3","0","764","CC"
"2019-12-10","Us","B07HDYXTXX","0","0","0","CC"
"2019-12-10","Ca","B078NTCXXX","0","0","0","CC"
"2019-12-10","Us","B077ZRP3XX","2","875","784","CC"
"2019-12-10","Us","B078NVL7XX","2","0","694","CC"
"2019-12-10","Us","B07DJ3WCXX","1","0","388","CC"
"2019-12-10","Us","B07DJ429XX","0","0","218","CC"
"2019-12-10","Us","B07DJ4ZGXX","0","0","578","CC"
"2019-12-10","Us","B07Y4ZTBXX","0","0","399","CC"
"2019-12-10","Us","B07PSGNTXX","0","0","281","CC"
"2019-12-10","Us","B07DJ32VXX","1","0","60","CC"
"2019-12-10","Ca","B078NT86XX","0","0","85","CC"
"2019-12-10","Us","B07TSH3BXX","0","0","122","CC"
"2019-12-10","Us","B07FNPP7XX","0","0","164","CC"
"2019-12-10","Us","B07VMXD6XX","0","0","78","CC"
"2019-12-10","Us","B07FNP5XXX","0","0","0","CC"
"2019-12-10","Us","B07TYV11XX","0","0","94","CC"
"2019-12-10","Us","B07DJ3B1XX","0","0","0","CC"
"2019-12-10","Us","B07Y4ZM6XX","0","0","0","CC"
"2019-12-10","Us","B07TB878XX","0","0","0","CC"
"2019-12-10","Us","B07QFR6VXX","0","0","0","CC"
"2019-12-10","Us","B07QBPTNXX","0","0","0","CC"
"2019-12-10","Us","B07T46V5XX","0","0","0","CC"
"2019-12-10","Us","B07FNMKFXX","0","0","0","CC"
"2019-12-10","Us","B07QBPSQXX","0","0","0","CC"
"2019-12-10","Jp","B07MFTWZXX","0","0","0","EE"
"2019-12-10","Jp","B07MM1JWXX","0","0","0","EE"
"2019-12-10","Jp","B01M3V7XXX","1","0","81","DD"
"2019-12-10","Jp","B01MXRYKXX","0","0","0","DD"
"2019-12-10","Us","B07PR959XX","0","0","23","DD"
"2019-12-10","Us","B07PQ5XNXX","0","0","96","DD"
"2019-12-10","Us","B07MDYLMXX","1","0","0","DD"
"2019-12-10","Ca","B01F3DHEXX","0","0","1","DD"
"2019-12-10","Us","B01M29YGXX","0","0","35","DD"
"2019-12-10","Us","B07RYKZBXX","0","0","0","DD"
"2019-12-10","Us","B07HNXPXXX","1","0","171","DD"
"2019-12-10","Us","B07S2QGSXX","0","0","59","DD"
"2019-12-10","Ca","B019R84IXX","0","0","0","DD"
"2019-12-10","Ca","B06VTR57XX","0","0","319","DD"
"2019-12-10","Us","B07HNXVZXX","0","0","153","DD"
"2019-12-10","Us","B07HNTJ5XX","0","0","140","DD"
"2019-12-10","Us","B01N4876XX","0","0","93","DD"
"2019-12-10","Ca","B06XGYNVXX","0","0","0","DD"
"2019-12-10","Us","B07PT5WLXX","0","0","0","DD"
"2019-12-10","Ca","B01M3102XX","0","0","0","DD"
"2019-12-10","Us","B07HMQSFXX","0","0","0","DD"
"2019-12-10","Us","B07HMG2WXX","0","0","0","DD"
"2019-12-10","Ca","B01N0OVBXX","0","0","0","DD"
"2019-12-10","Us","B07MWZPXXX","0","0","0","DD"
"2019-12-10","Us","B07QV4S8XX","0","0","0","DD"
"2019-12-10","Us","B07HMJCGXX","0","0","0","DD"
"2019-12-10","Us","B07J5411XX","0","0","0","DD"
"2019-12-10","Us","B07HMM9TXX","0","0","0","DD"
"2019-12-10","Us","B07TXCS3XX","0","0","0","DD"
"2019-12-10","Us","B019PV1UXX","0","0","0","DD"
"2019-12-10","Us","B073J7ZNXX","0","0","0","DD"
"2019-12-10","Us","B07TXBGQXX","0","0","0","DD"
"2019-12-10","Us","B019PZ13XX","0","0","0","DD"
"2019-12-10","Us","B07L6D68XX","0","0","0","DD"
"2019-12-10","Us","B07QLPG6XX","0","0","0","DD"
"2019-12-10","Us","B07R2KP9XX","0","0","0","DD"
"2019-12-10","Us","B07QY6R8XX","0","0","0","DD"
"2019-12-10","Us","B07QPR1PXX","0","0","0","DD"
"2019-12-10","Us","B07L6BMBXX","0","0","0","DD"
"2019-12-10","Us","B07L71KCXX","0","0","0","DD"
"2019-12-10","Us","B07R1HZVXX","0","0","0","DD"
"2019-12-10","Ca","B01M4MX7XX","0","0","0","DD"
"2019-12-10","Ca","B01M8M3EXX","0","0","0","DD"
"2019-12-10","Us","B019PYR7XX","0","0","0","DD"
"2019-12-10","Ca","B01MG4A4XX","0","0","0","DD"
"2019-12-10","Ca","B01N4876XX","0","0","0","DD"
"2019-12-10","Us","B07HMRPGXX","0","0","0","DD"
"2019-12-10","Us","B071D1GNXX","0","0","0","DD"
"2019-12-10","Us","B019R84IXX","0","0","0","DD"
"2019-12-10","Us","B07HK9F5XX","0","0","0","DD"
"2019-12-10","Ca","B01M29YGXX","0","0","0","DD"
"2019-12-10","Ca","B01N8PBXXX","0","0","0","DD"
"2019-12-10","Us","B07JZKP5XX","0","0","0","DD"
"2019-12-10","Us","B07MTZYYXX","0","0","0","DD"
"2019-12-10","Us","B07L6B9SXX","0","0","0","DD"
"2019-12-10","Us","B07QV4QTXX","0","0","0","DD"
"2019-12-10","Us","B07QW51WXX","0","0","0","DD"
"2019-12-10","Us","B07QLPG8XX","0","0","0","DD"
"2019-12-10","Ca","B073J7ZNXX","0","0","0","DD"
"2019-12-10","Us","B07QZBDQXX","0","0","0","DD"
"2019-12-10","Ca","B01M3RWQXX","0","0","0","DD"
"2019-12-11","Jp","B07MFTWZXX","0","0","0","EE"
"2019-12-11","Jp","B07MM1JWXX","0","0","0","EE"
"2019-12-11","Us","B07KF8L7XX","3","0","711","CC"
"2019-12-11","Us","B07HDYXTXX","0","0","0","CC"
"2019-12-11","Ca","B078NTCXXX","0","0","0","CC"
"2019-12-11","Us","B077ZRP3XX","0","958","851","CC"
"2019-12-11","Us","B078NVL7XX","3","118","630","CC"
"2019-12-11","Us","B07DJ3WCXX","1","0","420","CC"
"2019-12-11","Us","B07DJ429XX","1","41","344","CC"
"2019-12-11","Us","B07DJ4ZGXX","0","0","555","CC"
"2019-12-11","Us","B07Y4ZTBXX","0","0","378","CC"
"2019-12-11","Us","B07PSGNTXX","0","0","269","CC"
"2019-12-11","Us","B07DJ32VXX","2","0","55","CC"
"2019-12-11","Ca","B078NT86XX","0","0","79","CC"
"2019-12-11","Us","B07TSH3BXX","0","0","123","CC"
"2019-12-11","Us","B07FNPP7XX","0","0","162","CC"
"2019-12-11","Us","B07VMXD6XX","0","0","76","CC"
"2019-12-11","Us","B07FNP5XXX","0","0","0","CC"
"2019-12-11","Us","B07TYV11XX","0","0","93","CC"
"2019-12-11","Us","B07DJ3B1XX","0","0","0","CC"
"2019-12-11","Us","B07Y4ZM6XX","0","0","0","CC"
"2019-12-11","Us","B07TB878XX","0","0","0","CC"
"2019-12-11","Us","B07QFR6VXX","0","0","0","CC"
"2019-12-11","Us","B07QBPSQXX","0","0","0","CC"
"2019-12-11","Us","B07QBPTNXX","0","0","0","CC"
"2019-12-11","Us","B07FNMKFXX","0","0","0","CC"
"2019-12-11","Us","B07T46V5XX","0","0","0","CC"
"2019-12-11","Jp","B07XCMZ1XX","0","0","94","AA"
"2019-12-11","Jp","B07D8RK7XX","0","0","0","AA"
"2019-12-11","Jp","B07X9LFKXX","0","0","132","AA"
"2019-12-11","Jp","B07YC966XX","0","0","0","AA"
"2019-12-11","Jp","B07YC7LQXX","0","0","0","AA"
"2019-12-11","Jp","B07TXNKJXX","0","0","164","AA"
"2019-12-11","Jp","B07D8QY9XX","0","0","0","AA"
"2019-12-11","Us","B07WJYSSXX","1","0","402","AA"
"2019-12-11","Us","B071FH4HXX","0","0","0","AA"
"2019-12-11","Ca","B074M6KGXX","0","0","212","AA"
"2019-12-11","Ca","B072LW84XX","0","0","0","AA"
"2019-12-11","Ca","B074M766XX","0","0","100","AA"
"2019-12-11","Us","B07TS5LSXX","0","0","27","AA"
"2019-12-11","Us","B07WYXSMXX","0","0","0","AA"
"2019-12-11","Us","B07PQLD9XX","0","0","0","AA"
"2019-12-11","Us","B07PRL2MXX","0","0","45","AA"
"2019-12-11","Us","B07PN9S8XX","0","0","69","AA"
"2019-12-11","Us","B07WNT69XX","1","0","120","AA"
"2019-12-11","Us","B07PPGQZXX","0","0","35","AA"
"2019-12-11","Ca","B072XDH9XX","0","0","0","AA"
"2019-12-11","Ca","B072PRCLXX","0","0","0","AA"
"2019-12-11","Ca","B074N285XX","0","0","0","AA"
"2019-12-11","Us","B07WMMMDXX","0","0","0","AA"
"2019-12-11","Ca","B074M715XX","0","0","0","AA"
"2019-12-11","Ca","B072J9CLXX","0","0","0","AA"
"2019-12-11","Ca","B07PN9S8XX","0","0","0","AA"
"2019-12-11","Us","B07WFS4GXX","0","0","0","AA"
"2019-12-11","Ca","B072FPR1XX","0","0","0","AA"
"2019-12-11","Ca","B072LW5WXX","0","0","0","AA"
"2019-12-11","Ca","B07GZH2SXX","0","0","0","AA"
"2019-12-11","Us","B07175B6XX","0","0","0","AA"
"2019-12-11","Ca","B0723BLSXX","0","0","0","AA"
"2019-12-11","Ca","B07PQLD9XX","0","0","0","AA"
"2019-12-11","Ca","B07TS5LSXX","0","0","0","AA"
"2019-12-11","Ca","B07PPGQZXX","0","0","0","AA"
"2019-12-11","Ca","B07PRL2MXX","0","0","0","AA"
"2019-12-11","Us","B07YDFJXXX","0","0","0","AA"
"2019-12-11","Ca","B07WMMMDXX","0","0","0","AA"
"2019-12-11","Ca","B07GYL5TXX","0","0","0","AA"
"2019-12-11","Ca","B07175FDXX","0","0","0","AA"
"2019-12-11","Us","B0723BHNXX","0","0","0","AA"
"2019-12-11","Us","B07KY3P1XX","0","0","0","AA"
"2019-12-11","Us","B07S3S97XX","0","0","0","AA"
"2019-12-11","Us","B07S1M58XX","0","0","0","AA"
"2019-12-11","Us","B07QLPG8XX","1","0","39","EE"
"2019-12-11","Us","B07QBPTNXX","1","0","184","EE"
"2019-12-11","Us","B07QBPSQXX","0","0","533","EE"
"2019-12-11","Us","B07QFR2XXX","1","0","0","EE"
"2019-12-11","Us","B07QPR1PXX","0","0","506","EE"
"2019-12-11","Us","B07QV4S8XX","0","0","49","EE"
"2019-12-11","Us","B07QLPG6XX","0","0","315","EE"
"2019-12-11","Us","B07QW51WXX","1","0","27","EE"
"2019-12-11","Us","B07TB3QWXX","1","0","127","EE"
"2019-12-11","Us","B07TB311XX","0","0","123","EE"
"2019-12-11","Us","B07QY6R8XX","1","0","30","EE"
"2019-12-11","Us","B07S4HN2XX","0","0","65","EE"
"2019-12-11","Us","B07QV4QTXX","0","0","26","EE"
"2019-12-11","Us","B07R1HZVXX","0","0","23","EE"
"2019-12-11","Us","B07R2KP9XX","0","0","10","EE"
"2019-12-11","Us","B07S291NXX","0","0","52","EE"
"2019-12-11","Us","B07QZBDQXX","0","0","11","EE"
"2019-12-11","Us","B07QFR6VXX","0","0","0","EE"
"2019-12-11","Us","B07TXCS3XX","0","0","0","EE"
"2019-12-11","Us","B07TXBGQXX","0","0","0","EE"
"2019-12-11","Us","B07S16PZXX","0","0","0","EE"
"2019-12-11","Jp","B07R9XMRXX","0","0","63","BB"
"2019-12-11","Jp","B07WCSYQXX","0","0","0","BB"
"2019-12-11","Jp","B07R8TS8XX","0","0","21","BB"
"2019-12-11","Jp","B07R7PRDXX","0","0","62","BB"
"2019-12-11","Jp","B07FMMRPXX","0","0","0","BB"
"2019-12-11","Jp","B07FMRD7XX","0","0","0","BB"
"2019-12-11","Jp","B07FMS5ZXX","0","0","0","BB"
"2019-12-11","Jp","B07FMTGCXX","0","0","0","BB"
"2019-12-11","Jp","B07FMVH5XX","0","0","0","BB"
"2019-12-11","Jp","B07R5N79XX","0","0","0","BB"
"2019-12-11","Jp","B07WJKW8XX","0","0","0","BB"
"2019-12-11","Jp","B01N3CPTXX","0","0","0","BB"
"2019-12-11","Jp","B07FMSCBXX","0","0","0","BB"
"2019-12-11","Jp","B07VNCB3XX","1","0","79","CC"
"2019-12-11","Jp","B07R5RLPXX","0","0","27","CC"
"2019-12-11","Jp","B07R8XZPXX","0","0","47","CC"
"2019-12-11","Jp","B07RB45KXX","0","0","5","CC"
"2019-12-11","Jp","B07VPB83XX","0","0","0","CC"
"2019-12-11","Jp","B07RB45XXX","0","0","8","CC"
"2019-12-11","Jp","B07VPBDCXX","0","0","20","CC"
"2019-12-11","Us","B07PR959XX","0","0","21","DD"
"2019-12-11","Us","B07PQ5XNXX","0","0","81","DD"
"2019-12-11","Us","B07MDYLMXX","0","0","0","DD"
"2019-12-11","Ca","B01F3DHEXX","0","0","0","DD"
"2019-12-11","Us","B01M29YGXX","1","0","34","DD"
"2019-12-11","Us","B07RYKZBXX","0","0","0","DD"
"2019-12-11","Us","B07HNXPXXX","0","0","169","DD"
"2019-12-11","Ca","B06VTR57XX","0","0","309","DD"
"2019-12-11","Us","B07S2QGSXX","0","0","54","DD"
"2019-12-11","Ca","B019R84IXX","0","0","0","DD"
"2019-12-11","Us","B07HNXVZXX","0","0","147","DD"
"2019-12-11","Us","B01N4876XX","0","0","93","DD"
"2019-12-11","Us","B07HNTJ5XX","0","0","140","DD"
"2019-12-11","Ca","B06XGYNVXX","0","0","0","DD"
"2019-12-11","Ca","B01M3102XX","0","0","0","DD"
"2019-12-11","Us","B07PT5WLXX","0","0","0","DD"
"2019-12-11","Us","B07HMQSFXX","0","0","0","DD"
"2019-12-11","Us","B07HMG2WXX","0","0","0","DD"
"2019-12-11","Ca","B01N0OVBXX","0","0","0","DD"
"2019-12-11","Us","B07MWZPXXX","0","0","0","DD"
"2019-12-11","Us","B07QV4S8XX","0","0","0","DD"
"2019-12-11","Us","B07HMJCGXX","0","0","0","DD"
"2019-12-11","Us","B07J5411XX","0","0","0","DD"
"2019-12-11","Us","B07HMM9TXX","0","0","0","DD"
"2019-12-11","Us","B07TXCS3XX","0","0","0","DD"
"2019-12-11","Us","B019PV1UXX","0","0","0","DD"
"2019-12-11","Us","B073J7ZNXX","0","0","0","DD"
"2019-12-11","Us","B07TXBGQXX","0","0","0","DD"
"2019-12-11","Us","B019PZ13XX","0","0","0","DD"
"2019-12-11","Us","B07L6D68XX","0","0","0","DD"
"2019-12-11","Us","B07QLPG6XX","0","0","0","DD"
"2019-12-11","Us","B07R2KP9XX","0","0","0","DD"
"2019-12-11","Us","B07QY6R8XX","0","0","0","DD"
"2019-12-11","Us","B07QPR1PXX","0","0","0","DD"
"2019-12-11","Us","B07L6BMBXX","0","0","0","DD"
"2019-12-11","Us","B07L71KCXX","0","0","0","DD"
"2019-12-11","Us","B07R1HZVXX","0","0","0","DD"
"2019-12-11","Ca","B01M4MX7XX","0","0","0","DD"
"2019-12-11","Us","B019R84IXX","0","0","0","DD"
"2019-12-11","Ca","B01MG4A4XX","0","0","0","DD"
"2019-12-11","Ca","B01M8M3EXX","0","0","0","DD"
"2019-12-11","Us","B019PYR7XX","0","0","0","DD"
"2019-12-11","Ca","B01N4876XX","0","0","0","DD"
"2019-12-11","Us","B07HMRPGXX","0","0","0","DD"
"2019-12-11","Us","B071D1GNXX","0","0","0","DD"
"2019-12-11","Us","B07HK9F5XX","0","0","0","DD"
"2019-12-11","Ca","B01M29YGXX","0","0","0","DD"
"2019-12-11","Ca","B01N8PBXXX","0","0","0","DD"
"2019-12-11","Us","B07JZKP5XX","0","0","0","DD"
"2019-12-11","Us","B07MTZYYXX","0","0","0","DD"
"2019-12-11","Us","B07L6B9SXX","0","0","0","DD"
"2019-12-11","Us","B07QV4QTXX","0","0","0","DD"
"2019-12-11","Us","B07QW51WXX","0","0","0","DD"
"2019-12-11","Us","B07QLPG8XX","0","0","0","DD"
"2019-12-11","Ca","B073J7ZNXX","0","0","0","DD"
"2019-12-11","Us","B07QZBDQXX","0","0","0","DD"
"2019-12-11","Ca","B01M3RWQXX","0","0","0","DD"
"2019-12-11","Jp","B01M3V7XXX","0","0","79","DD"
"2019-12-11","Jp","B01MXRYKXX","0","0","0","DD"
"2019-12-11","Us","B075M4S2XX","0","0","47","BB"
"2019-12-11","Us","B075M1F4XX","1","0","149","BB"
"2019-12-11","Us","B07NRMHVXX","1","0","518","BB"
"2019-12-11","Us","B06ZZRQLXX","1","0","67","BB"
"2019-12-11","Us","B06ZZRQKXX","0","0","162","BB"
"2019-12-11","Us","B07JXYLXXX","0","0","130","BB"
"2019-12-11","Ca","B072BP12XX","0","0","0","BB"
"2019-12-11","Ca","B0748DQ4XX","0","0","0","BB"
"2019-12-11","Ca","B071NTQRXX","0","0","0","BB"
"2019-12-11","Us","B07Q2BHCXX","1","0","43","BB"
"2019-12-11","Us","B07J4S5DXX","0","0","0","BB"
"2019-12-11","Us","B07PX249XX","0","0","0","BB"
"2019-12-11","Us","B07JNVGFXX","0","0","0","BB"
"2019-12-11","Us","B07NRMHCXX","0","0","69","BB"
"2019-12-11","Ca","B071S19TXX","0","0","0","BB"
"2019-12-11","Us","B07JPL8HXX","0","0","0","BB"
"2019-12-11","Us","B07JXYSLXX","0","0","0","BB"
"2019-12-11","Us","B07G72ZBXX","0","0","0","BB"
"2019-12-11","Ca","B071RZWGXX","0","0","0","BB"
"2019-12-11","Us","B07JD8ZHXX","0","0","0","BB"
"2019-12-11","Us","B07JW2WSXX","0","0","0","BB"
"2019-12-11","Us","B07JPZXMXX","0","0","0","BB"
"2019-12-11","Us","B07HNJZDXX","0","0","0","BB"
"2019-12-11","Ca","B076963HXX","0","0","0","BB"
"2019-12-11","Us","B06ZYMBCXX","0","0","0","BB"
"2019-12-11","Us","B07JW4RNXX","0","0","0","BB"
"2019-12-11","Ca","B07HSTK9XX","0","0","0","BB"
"2019-12-11","Us","B07RGYQ7XX","0","0","0","BB"
"2019-12-11","Ca","B07HSP42XX","0","0","0","BB"
"2019-12-11","Ca","B0769CHZXX","0","0","0","BB"
"2019-12-11","Us","B071R5J3XX","0","0","0","BB"
"2019-12-11","Ca","B071VMLKXX","0","0","0","BB"
"2019-12-11","Ca","B072BPDGXX","0","0","0","BB"
"2019-12-11","Us","B07G74F2XX","0","0","0","BB"
"2019-12-11","Us","B075M1Y9XX","0","0","0","BB"
"2019-12-11","Us","B071CF8TXX","0","0","0","BB"
"2019-12-11","Us","B07S4HN2XX","0","0","0","BB"
"2019-12-11","Ca","B07HSPMSXX","0","0","0","BB"
"2019-12-11","Ca","B076BKG4XX","0","0","0","BB"
"2019-12-11","Ca","B07H9P78XX","0","0","0","BB"
"2019-12-11","Ca","B06X9SVKXX","0","0","0","BB"
"2019-12-11","Ca","B06X9PYTXX","0","0","0","BB"
"2019-12-11","Us","B07G72DCXX","0","0","0","BB"
"2019-12-11","Us","B07TB311XX","0","0","0","BB"
"2019-12-11","Us","B07TB3QWXX","0","0","0","BB"
"2019-12-11","Ca","B07HT2LGXX","0","0","0","BB"
"2019-12-11","Ca","B07H9QKRXX","0","0","0","BB"
"2019-12-11","Us","B07S16PZXX","0","0","0","BB"
"2019-12-11","Us","B07S291NXX","0","0","0","BB"
"2019-12-11","Us","B07RLB6MXX","0","0","0","BB"
"2019-12-11","Us","B075DF4PXX","0","0","0","BB"
"2019-12-11","Ca","B07HSTZZXX","0","0","0","BB"
"2019-12-11","Us","B06ZYL1HXX","0","0","0","BB"
"2019-12-11","Ca","B07435TMXX","0","0","0","BB"
"2019-12-11","Us","B06W9HGHXX","0","0","0","BB"
"2019-12-11","Ca","B071L7RYXX","0","0","0","BB"
"2019-12-11","Mx","B06W9HGHXX","0","0","0","BB"
"2019-12-12","Jp","B07R9XMRXX","0","0","64","BB"
"2019-12-12","Jp","B07WCSYQXX","0","0","0","BB"
"2019-12-12","Jp","B07R7PRDXX","0","0","62","BB"
"2019-12-12","Jp","B07R8TS8XX","0","0","21","BB"
"2019-12-12","Jp","B07FMMRPXX","0","0","0","BB"
"2019-12-12","Jp","B07FMRD7XX","0","0","0","BB"
"2019-12-12","Jp","B07FMS5ZXX","0","0","0","BB"
"2019-12-12","Jp","B07FMTGCXX","0","0","0","BB"
"2019-12-12","Jp","B07FMVH5XX","0","0","0","BB"
"2019-12-12","Jp","B07R5N79XX","0","0","0","BB"
"2019-12-12","Jp","B07WJKW8XX","0","0","0","BB"
"2019-12-12","Jp","B01N3CPTXX","0","0","0","BB"
"2019-12-12","Jp","B07FMSCBXX","0","0","0","BB"
"2019-12-12","Us","B07WJYSSXX","2","0","386","AA"
"2019-12-12","Us","B071FH4HXX","0","0","0","AA"
"2019-12-12","Ca","B074M6KGXX","0","0","203","AA"
"2019-12-12","Ca","B074M766XX","0","0","95","AA"
"2019-12-12","Ca","B072LW84XX","0","0","0","AA"
"2019-12-12","Us","B07TS5LSXX","0","0","26","AA"
"2019-12-12","Us","B07WYXSMXX","0","0","0","AA"
"2019-12-12","Us","B07PQLD9XX","0","0","0","AA"
"2019-12-12","Us","B07PRL2MXX","0","0","39","AA"
"2019-12-12","Us","B07PN9S8XX","0","0","68","AA"
"2019-12-12","Us","B07WNT69XX","1","0","118","AA"
"2019-12-12","Us","B07PPGQZXX","0","0","33","AA"
"2019-12-12","Ca","B072XDH9XX","0","0","0","AA"
"2019-12-12","Ca","B072PRCLXX","0","0","0","AA"
"2019-12-12","Ca","B074N285XX","0","0","0","AA"
"2019-12-12","Us","B07WMMMDXX","0","0","0","AA"
"2019-12-12","Ca","B074M715XX","0","0","0","AA"
"2019-12-12","Ca","B072J9CLXX","0","0","0","AA"
"2019-12-12","Ca","B07PN9S8XX","0","0","0","AA"
"2019-12-12","Us","B07WFS4GXX","0","0","0","AA"
"2019-12-12","Ca","B072FPR1XX","0","0","0","AA"
"2019-12-12","Ca","B072LW5WXX","0","0","0","AA"
